date,tavg,tmax,tmin,prcp,wspd,pres,rhum,tsun
2012-01-28,0.4,3.4,-2.3,1.2,30.6,990.1,72,21613.04
2012-01-29,0.0,5.4,-2.6,0.2,34.5,993.7,54,31774.54
2012-01-30,1.3,8.6,-5.3,0.0,23.7,995.9,63,34419.79
2012-01-31,9.8,14.3,6.5,0.5,26.4,990.8,53,35077.29
2012-02-01,10.5,14.0,5.6,3.8,22.4,989.8,82,25477.64
2012-02-02,4.6,9.2,0.9,0.0,18.8,996.0,77,35223.02
2012-02-03,2.3,9.0,-2.7,0.0,8.6,1002.5,79,34899.75
2012-02-04,1.6,3.3,-0.7,7.6,14.5,996.3,92,0.0
2012-02-05,2.2,6.9,-1.5,0.4,11.0,994.9,77,35438.64
2012-02-06,1.7,7.4,-2.7,0.0,11.8,994.8,72,35566.2
2012-02-07,0.2,2.6,-2.2,0.0,11.6,996.0,81,11499.31
2012-02-08,-0.6,1.1,-3.3,1.7,13.5,997.6,72,8008.61
2012-02-09,-1.7,2.3,-5.4,0.0,13.8,997.7,68,27751.23
2012-02-10,-1.4,0.3,-3.0,0.5,14.0,991.3,69,2170.72
2012-02-11,-6.2,-1.2,-9.3,0.8,28.3,990.9,62,35106.46
2012-02-12,-6.6,-1.4,-10.8,0.0,22.5,996.9,57,36100.87
2012-02-13,-2.3,2.4,-6.3,0.0,13.7,994.4,50,28225.35
2012-02-14,0.7,3.3,-1.5,1.8,14.3,987.3,76,56.71
2012-02-15,2.7,7.8,-0.5,0.1,12.9,994.6,77,26477.67
2012-02-16,5.4,9.4,2.9,4.1,16.9,989.8,91,5401.63
2012-02-17,3.2,7.3,-0.5,0.0,15.6,993.6,73,36583.17
2012-02-18,2.1,7.1,-1.6,0.0,20.7,991.2,63,37480.25
2012-02-19,-0.8,3.8,-3.4,0.0,20.7,991.8,64,26947.65
2012-02-20,-0.7,4.9,-5.2,0.0,13.0,997.0,64,38216.66
2012-02-21,4.2,9.8,-0.5,3.6,26.6,985.6,67,28765.45
2012-02-22,7.3,13.0,1.8,1.0,24.7,976.6,66,32747.41
2012-02-23,6.1,9.9,0.3,4.4,18.1,973.3,75,18325.05
2012-02-24,5.1,8.0,0.8,0.0,41.2,973.3,79,30918.69
2012-02-25,-1.1,1.2,-3.1,0.0,30.2,991.4,56,34375.02
2012-02-26,0.1,6.3,-5.1,0.0,17.0,1000.3,55,38716.44
2012-02-27,5.1,12.6,-0.0,0.0,27.8,997.5,56,38803.11
2012-02-28,1.8,8.8,-3.9,0.0,11.0,1001.7,64,38891.15
2012-02-29,11.3,17.4,4.1,31.8,27.0,981.2,83,18000.0
2012-03-01,6.4,12.2,1.8,0.0,27.8,982.2,59,39070.88
2012-03-02,7.7,14.7,-0.0,9.0,31.2,976.8,81,23863.98
2012-03-03,3.6,8.6,0.5,0.0,32.8,979.7,57,37775.77
2012-03-04,-0.4,2.7,-3.8,0.1,19.1,983.6,59,32606.53
2012-03-05,-1.1,1.9,-3.1,0.2,23.1,994.4,61,39924.57
2012-03-06,3.7,13.2,-4.5,0.0,22.7,1001.2,53,38831.55
2012-03-07,12.5,19.1,7.1,0.0,33.2,997.1,49,39600.0
2012-03-08,12.0,15.7,4.1,12.2,30.9,990.8,75,847.09
2012-03-09,2.6,6.0,-1.0,0.0,27.5,999.8,50,40853.02
2012-03-10,1.6,8.6,-4.0,0.0,13.0,1005.1,51,40819.3
2012-03-11,7.7,17.2,-0.6,0.0,12.7,1000.2,60,39600.0
2012-03-12,11.4,16.0,6.2,3.9,25.0,992.9,80,11335.02
2012-03-13,16.3,21.1,11.4,1.8,24.2,990.7,77,37420.25
2012-03-14,14.8,23.2,6.0,0.0,14.2,993.5,75,41287.77
2012-03-15,16.8,22.7,11.9,0.8,21.8,992.9,79,30434.57
2012-03-16,16.8,20.8,13.8,2.7,16.5,993.6,87,24135.87
2012-03-17,16.0,22.6,9.2,0.1,16.5,994.3,84,39877.53
2012-03-18,17.1,22.7,13.2,10.3,17.0,993.3,87,38775.45
2012-03-19,17.9,24.2,12.6,4.5,8.9,992.5,84,39628.25
2012-03-20,20.1,27.2,13.4,0.0,10.7,993.4,73,40196.6
2012-03-21,20.0,27.1,13.4,0.0,12.6,994.0,70,42064.98
2012-03-22,19.7,26.8,13.2,0.2,10.5,993.0,73,41500.09
2012-03-23,18.2,23.2,13.4,6.9,13.7,988.5,82,32728.75
2012-03-24,15.7,17.6,12.3,6.5,16.9,983.6,89,24264.74
2012-03-25,14.1,17.8,10.6,0.0,18.4,985.9,82,11792.35
2012-03-26,7.9,12.8,2.0,0.0,23.5,995.4,61,42940.35
2012-03-27,5.9,13.7,-1.4,0.0,16.6,997.2,51,42602.57
2012-03-28,16.1,22.4,10.2,0.4,31.1,984.9,57,42665.19
2012-03-29,9.3,13.4,5.1,0.0,16.1,990.0,64,42147.68
2012-03-30,11.4,22.2,4.2,8.5,21.7,985.2,71,41696.29
2012-03-31,8.8,13.8,5.4,0.2,15.1,985.7,76,41895.62
2012-04-01,11.3,20.8,3.4,5.2,20.6,982.2,78,40960.72
2012-04-02,10.3,16.1,4.8,0.0,18.8,986.3,66,43631.47
2012-04-03,13.0,20.5,5.6,1.0,11.8,986.4,64,45484.77
2012-04-04,13.3,17.0,8.2,0.9,20.3,983.6,64,44865.65
2012-04-05,7.3,12.2,3.9,0.0,20.6,986.5,54,42975.75
2012-04-06,6.9,13.7,1.7,0.0,18.7,994.0,57,45943.64
2012-04-07,8.2,15.4,-0.2,0.0,10.0,997.5,53,46096.54
2012-04-08,10.9,16.0,6.7,1.0,26.7,992.6,52,42063.87
2012-04-09,9.9,15.5,5.0,1.8,30.1,987.8,55,44968.21
2012-04-10,5.5,7.8,2.1,0.1,27.4,987.2,53,42444.1
2012-04-11,4.2,9.2,-0.9,0.1,19.7,993.1,56,45404.61
2012-04-12,7.1,14.2,-1.0,0.0,12.0,995.6,59,42266.46
2012-04-13,10.2,16.8,1.7,0.0,13.3,995.8,57,43153.33
2012-04-14,11.7,15.1,7.4,18.4,15.9,992.0,77,0.0
2012-04-15,19.4,25.3,14.5,0.2,29.9,987.4,65,45653.62
2012-04-16,19.6,23.4,13.5,0.2,37.9,987.2,60,46800.0
2012-04-17,12.4,16.3,7.8,0.0,17.1,998.5,59,29792.83
2012-04-18,12.9,18.3,7.3,0.0,11.6,995.0,59,46800.0
2012-04-19,14.6,21.7,6.9,0.0,11.9,989.9,69,46800.0
2012-04-20,17.1,24.0,11.3,0.0,25.0,982.8,64,37851.28
2012-04-21,8.5,13.5,6.5,7.6,18.9,985.3,82,0.0
2012-04-22,7.3,10.2,5.3,0.2,26.0,985.2,64,16560.67
2012-04-23,8.3,12.6,4.5,0.0,34.5,979.2,44,44621.56
2012-04-24,9.1,15.0,3.0,0.0,28.4,977.7,39,46800.0
2012-04-25,11.4,18.2,4.2,0.0,14.0,982.5,58,27175.11
2012-04-26,14.8,19.8,10.3,5.3,26.3,980.4,77,29824.44
2012-04-27,8.4,12.1,3.8,0.0,19.4,994.1,51,46800.0
2012-04-28,8.4,11.4,5.5,0.8,19.3,994.2,52,16655.16
2012-04-29,11.7,18.9,5.5,0.1,12.7,995.9,54,46800.0
2012-04-30,17.8,26.7,10.3,0.7,22.2,990.1,54,40417.99
2012-05-01,19.4,25.0,14.9,16.6,13.5,989.1,78,33578.38
2012-05-02,22.7,28.1,17.6,10.1,20.9,988.8,78,46800.0
2012-05-03,23.4,29.1,16.5,0.0,15.8,990.5,70,46961.19
2012-05-04,21.3,26.1,16.6,11.2,15.1,988.6,81,41537.79
2012-05-05,20.4,24.4,17.6,1.7,14.0,987.6,83,36000.0
2012-05-06,19.2,26.0,12.1,0.0,13.2,989.4,61,47182.03
2012-05-07,21.0,28.3,14.6,9.0,16.3,984.7,77,46156.92
2012-05-08,19.1,21.7,16.4,7.1,17.2,983.0,79,36144.55
2012-05-09,15.6,18.9,12.0,1.4,21.1,983.4,66,45978.45
2012-05-10,13.0,17.3,8.2,0.0,17.9,986.3,58,48385.65
2012-05-11,14.6,20.7,7.2,0.0,8.9,993.8,51,49303.69
2012-05-12,16.1,21.6,9.7,0.0,10.1,996.6,58,33821.37
2012-05-13,14.6,16.3,13.7,7.9,12.2,994.5,83,0.0
2012-05-14,16.9,21.5,12.2,0.7,14.8,990.6,77,30994.56
2012-05-15,18.6,25.1,10.5,0.0,11.6,988.6,64,49769.98
2012-05-16,17.7,23.2,13.0,0.0,19.6,988.0,65,50054.39
2012-05-17,14.5,20.5,8.2,0.0,15.3,993.4,48,50994.73
2012-05-18,17.3,25.5,8.2,0.0,9.7,992.5,55,51087.76
2012-05-19,21.0,28.4,12.5,0.0,9.4,992.9,62,50918.97
2012-05-20,22.5,29.3,14.3,0.0,10.4,993.3,56,46289.86
2012-05-21,22.5,28.5,14.8,0.0,18.9,988.6,58,48781.8
2012-05-22,19.5,22.1,16.7,0.0,19.9,987.0,71,20041.59
2012-05-23,20.1,26.5,12.8,0.0,9.1,986.3,69,51109.04
2012-05-24,22.7,27.9,15.4,0.0,16.9,986.4,66,51076.94
2012-05-25,24.9,30.8,18.6,0.6,17.2,989.6,62,48851.14
2012-05-26,26.1,31.5,19.2,0.0,7.8,993.4,68,51350.16
2012-05-27,27.9,33.5,20.8,0.0,14.2,991.5,60,52430.94
2012-05-28,27.9,33.5,21.8,0.3,16.1,987.6,60,50618.33
2012-05-29,25.6,28.3,21.7,2.7,16.0,983.9,60,52553.44
2012-05-30,22.6,27.8,16.6,0.0,21.2,983.6,44,52658.79
2012-05-31,20.9,26.6,13.9,0.7,15.5,984.2,50,49114.36
2012-06-01,16.8,19.1,13.6,28.3,27.2,978.7,81,15624.53
2012-06-02,16.0,20.7,10.9,0.1,26.2,983.4,53,52857.5
2012-06-03,18.4,24.3,11.7,0.0,19.1,983.6,55,50666.66
2012-06-04,18.6,23.3,12.7,0.0,20.6,982.6,56,52972.77
2012-06-05,16.6,20.0,12.0,0.0,15.7,986.2,64,49766.65
2012-06-06,18.1,22.8,13.3,0.0,14.3,989.0,52,51544.11
2012-06-07,19.8,25.2,13.2,0.2,10.2,991.2,52,53122.65
2012-06-08,21.6,28.0,12.9,0.0,10.5,990.5,49,53166.36
2012-06-09,23.1,30.0,14.3,0.0,10.8,989.3,44,53206.85
2012-06-10,25.0,31.6,16.2,0.0,13.0,990.7,46,49932.95
2012-06-11,22.0,24.4,20.2,6.2,13.5,989.0,74,14497.54
2012-06-12,24.3,30.0,19.6,0.9,20.7,986.7,64,49604.3
2012-06-13,20.3,25.1,15.6,0.0,17.2,992.9,46,53336.06
2012-06-14,21.1,28.7,12.6,0.0,12.4,993.8,47,53359.99
2012-06-15,24.0,31.1,16.0,0.0,14.4,994.2,51,53380.5
2012-06-16,25.2,30.5,19.2,0.0,14.2,994.1,53,52695.49
2012-06-17,23.6,28.2,20.0,7.9,21.3,988.5,78,40903.47
2012-06-18,25.5,30.9,20.0,0.0,18.8,987.3,70,51327.21
2012-06-19,27.6,32.8,21.6,0.0,16.6,991.7,53,50469.09
2012-06-20,28.1,33.4,21.0,0.0,13.0,993.1,53,53430.62
2012-06-21,28.4,33.5,22.2,0.0,20.8,988.8,49,53429.96
2012-06-22,25.6,29.7,21.2,0.0,13.2,987.4,54,50864.32
2012-06-23,24.8,29.5,18.9,0.0,11.5,989.6,46,49968.52
2012-06-24,26.1,31.6,19.4,0.0,10.6,989.2,43,50308.34
2012-06-25,23.2,25.8,18.5,0.0,23.4,987.3,49,52610.23
2012-06-26,20.3,26.4,13.3,0.0,16.0,989.4,45,53372.88
2012-06-27,23.5,30.3,14.2,0.0,11.2,988.9,39,53350.48
2012-06-28,28.9,37.5,19.5,0.0,20.5,984.7,39,53324.48
2012-06-29,31.0,35.7,26.4,0.0,23.5,984.8,52,43327.28
2012-06-30,27.7,33.1,21.7,2.8,13.4,985.0,65,52313.71
2012-07-01,28.2,33.5,22.6,0.2,11.8,988.0,63,46167.18
2012-07-02,27.8,33.0,20.9,0.0,6.1,989.7,66,51404.16
2012-07-03,28.8,34.6,23.0,0.6,15.1,988.0,60,53142.37
2012-07-04,30.1,34.9,24.2,0.8,13.7,987.1,54,53096.01
2012-07-05,30.1,36.4,23.6,1.6,10.6,987.8,58,52798.14
2012-07-06,31.2,37.1,24.5,0.0,7.6,988.7,54,52663.66
2012-07-07,32.1,38.1,25.4,0.0,14.1,988.1,50,51983.71
2012-07-08,29.0,32.1,25.1,0.1,15.7,988.2,58,50830.14
2012-07-09,26.4,31.0,20.8,0.0,15.2,989.9,46,51635.49
2012-07-10,26.6,31.4,20.3,0.0,16.6,990.4,42,52301.53
2012-07-11,26.6,31.5,21.0,0.0,15.6,992.5,40,51618.43
2012-07-12,27.0,32.4,20.6,0.0,13.8,993.2,48,51587.27
2012-07-13,24.9,29.1,21.3,0.0,17.8,994.2,60,41337.45
2012-07-14,24.4,28.8,21.3,5.2,12.4,993.1,72,25267.63
2012-07-15,26.3,30.3,22.3,0.3,14.8,992.2,71,50559.2
2012-07-16,28.7,34.1,22.4,0.0,12.6,989.3,53,51544.0
2012-07-17,29.7,34.3,24.5,0.0,13.4,986.5,54,51191.05
2012-07-18,28.9,34.7,24.3,4.5,12.6,987.3,64,45774.49
2012-07-19,26.3,29.2,23.2,9.9,14.3,987.6,78,41461.14
2012-07-20,23.7,26.6,21.9,13.6,18.4,987.4,83,32340.86
2012-07-21,23.3,28.1,18.9,0.0,13.3,991.3,66,49595.64
2012-07-22,25.3,30.5,19.0,0.0,8.5,993.3,64,48597.05
2012-07-23,27.6,32.3,23.3,0.7,21.5,991.0,61,48359.45
2012-07-24,27.9,29.9,25.5,0.8,21.4,987.1,64,41861.62
2012-07-25,25.9,31.9,18.9,0.0,16.5,986.6,56,49696.29
2012-07-26,29.1,33.4,26.5,3.6,23.4,981.1,62,42672.36
2012-07-27,26.9,31.4,22.7,0.1,14.1,984.3,65,47396.29
2012-07-28,23.6,26.6,20.1,0.8,17.1,989.1,71,46807.65
2012-07-29,24.3,28.7,18.2,0.0,10.9,991.6,61,48253.35
2012-07-30,26.3,31.3,20.0,0.0,7.7,989.6,51,48439.12
2012-07-31,26.7,32.5,21.1,0.5,13.9,986.5,55,48785.45
2012-08-01,26.3,31.4,20.7,0.0,12.0,985.7,59,49131.13
2012-08-02,27.0,33.2,19.2,0.0,10.0,986.2,50,48834.76
2012-08-03,27.9,33.8,21.5,0.2,14.1,987.4,52,44940.54
2012-08-04,26.8,31.3,22.2,5.7,18.5,989.3,72,44463.19
2012-08-05,25.0,26.8,23.1,13.1,21.1,990.2,84,7712.54
2012-08-06,23.6,28.9,17.3,0.0,11.4,992.6,59,47989.14
2012-08-07,24.5,30.6,17.4,0.0,9.0,989.4,53,48020.39
2012-08-08,27.0,32.9,20.5,0.1,14.6,988.0,51,47418.86
2012-08-09,25.0,31.1,20.7,4.9,12.1,985.5,70,39146.24
2012-08-10,21.2,24.6,17.7,8.6,25.0,981.2,78,36000.0
2012-08-11,19.7,22.9,17.2,0.8,21.2,985.7,68,37025.12
2012-08-12,21.4,26.2,15.8,0.0,9.7,989.6,63,46930.62
2012-08-13,22.5,28.3,17.1,0.0,11.4,989.0,58,28800.0
2012-08-14,21.3,24.4,18.4,4.2,12.7,985.9,74,32112.94
2012-08-15,22.3,27.3,16.6,0.0,9.2,988.0,67,46347.27
2012-08-16,24.8,30.8,16.9,0.0,18.2,988.0,53,46800.0
2012-08-17,22.7,26.2,19.7,4.2,16.1,986.4,59,37546.68
2012-08-18,20.8,25.4,14.9,0.0,10.9,987.9,56,46310.57
2012-08-19,21.6,26.7,16.7,0.0,12.6,986.0,50,42363.31
2012-08-20,21.1,25.9,15.1,0.0,9.7,987.1,53,46800.0
2012-08-21,20.9,26.3,14.9,0.5,7.0,990.7,57,46800.0
2012-08-22,22.5,28.5,15.5,0.0,7.1,993.1,53,46800.0
2012-08-23,24.1,30.5,15.5,0.0,8.0,993.6,47,46800.0
2012-08-24,25.1,32.2,16.5,0.0,8.2,992.8,48,46800.0
2012-08-25,26.1,31.5,19.5,0.0,12.8,993.1,53,46800.0
2012-08-26,26.3,32.3,19.1,0.0,14.1,993.3,43,46532.32
2012-08-27,24.7,27.6,22.2,1.8,17.8,990.1,59,16313.42
2012-08-28,24.1,29.5,19.2,0.0,15.3,990.4,68,46751.86
2012-08-29,22.5,27.8,16.5,0.0,12.3,991.2,55,46695.83
2012-08-30,23.6,31.4,14.6,0.0,10.2,992.1,47,46639.8
2012-08-31,26.4,34.2,17.7,0.2,18.4,992.7,52,43315.09
2012-09-01,24.9,28.3,22.2,21.7,8.0,992.2,85,2359.8
2012-09-02,24.6,28.0,22.0,11.9,15.2,988.3,86,11980.54
2012-09-03,24.1,26.3,22.4,6.2,17.7,986.4,87,21179.6
2012-09-04,23.9,27.0,21.8,3.4,9.1,985.5,88,24662.77
2012-09-05,23.9,28.5,19.9,0.0,9.4,985.1,80,31279.1
2012-09-06,24.3,29.4,19.1,0.0,14.3,986.3,75,45646.21
2012-09-07,24.8,29.5,19.5,7.8,15.8,985.2,74,43247.07
2012-09-08,19.7,22.0,16.4,15.9,24.0,981.3,71,33406.28
2012-09-09,17.9,21.2,13.4,0.2,10.7,987.7,66,44018.25
2012-09-10,16.9,22.0,11.4,0.0,8.9,994.4,64,45034.47
2012-09-11,17.6,24.1,10.9,0.0,10.1,996.7,61,44882.18
2012-09-12,19.9,26.9,12.4,0.0,10.3,997.4,63,44701.37
2012-09-13,21.6,26.9,16.0,0.0,9.0,997.7,70,35257.07
2012-09-14,19.0,24.6,14.6,0.6,24.5,996.9,72,32593.45
2012-09-15,15.8,21.1,10.2,0.0,8.0,997.7,65,41162.32
2012-09-16,17.1,23.1,10.8,0.0,9.2,993.3,59,41538.3
2012-09-17,19.0,25.1,13.0,0.1,14.6,987.6,65,28615.38
2012-09-18,17.3,19.0,12.9,4.8,20.4,980.6,77,13740.53
2012-09-19,12.9,17.9,7.1,0.0,13.6,992.5,52,42551.28
2012-09-20,16.5,24.0,9.5,0.0,20.6,989.1,55,41765.21
2012-09-21,18.2,22.1,14.1,3.5,20.6,986.7,61,36848.71
2012-09-22,15.2,19.8,10.3,11.4,32.6,985.4,70,38689.06
2012-09-23,11.3,15.8,6.5,0.0,17.7,994.8,64,40953.3
2012-09-24,11.5,17.9,5.4,0.0,17.0,995.0,59,40982.71
2012-09-25,14.0,19.5,9.5,4.2,19.9,989.8,69,16178.91
2012-09-26,18.1,21.6,15.8,26.2,21.2,990.3,92,1622.96
2012-09-27,17.1,18.9,15.5,15.8,11.4,993.0,96,3187.55
2012-09-28,15.9,19.7,12.4,0.0,9.4,992.6,72,34640.78
2012-09-29,15.6,20.0,11.6,0.0,9.7,989.9,65,36031.13
2012-09-30,14.2,19.0,9.8,0.0,14.3,985.1,70,39961.77
2012-10-01,13.6,17.8,9.3,0.9,15.3,984.4,72,20007.74
2012-10-02,17.9,22.5,13.9,2.5,13.9,981.8,89,9503.78
2012-10-03,17.8,20.5,16.0,0.0,17.9,990.3,78,21488.59
2012-10-04,17.6,22.8,12.4,0.0,19.1,994.2,71,39600.0
2012-10-05,16.9,21.5,10.1,1.0,21.3,991.1,76,34273.43
2012-10-06,9.3,12.9,5.7,7.0,17.9,991.0,67,39600.0
2012-10-07,8.3,9.8,6.8,0.1,14.4,993.4,58,16271.15
2012-10-08,7.7,11.4,3.9,0.0,11.8,995.6,64,30481.07
2012-10-09,8.2,14.3,2.1,0.0,13.8,992.6,74,39379.68
2012-10-10,8.9,10.8,6.7,0.1,23.2,989.8,67,19932.4
2012-10-11,7.4,13.9,0.9,0.0,15.8,996.2,60,39191.66
2012-10-12,8.8,12.7,5.7,0.0,16.9,998.9,58,39098.57
2012-10-13,11.4,19.6,3.3,1.4,19.2,996.2,64,27874.12
2012-10-14,19.0,23.2,16.7,4.0,38.0,985.1,73,14117.17
2012-10-15,11.9,16.3,8.8,0.7,29.0,983.8,72,5244.38
2012-10-16,9.5,15.1,3.6,0.0,12.3,986.7,72,38734.99
2012-10-17,15.2,22.0,9.5,0.2,20.2,981.5,62,34880.99
2012-10-18,14.1,17.0,10.1,4.1,31.0,977.1,56,27760.02
2012-10-19,10.4,14.5,7.9,3.0,21.3,977.4,70,19118.24
2012-10-20,9.5,12.9,7.4,0.2,22.3,982.6,71,24028.46
2012-10-21,10.5,15.6,5.8,0.0,9.2,991.8,69,38308.69
2012-10-22,13.9,21.7,7.1,0.0,13.1,992.1,73,36000.0
2012-10-23,17.8,22.4,14.8,0.0,16.6,990.2,65,25326.77
2012-10-24,18.6,24.5,14.9,0.1,13.5,991.3,64,37481.77
2012-10-25,18.1,24.6,11.9,0.0,17.0,989.7,66,37211.54
2012-10-26,12.7,17.3,8.9,5.4,20.5,991.5,80,14607.2
2012-10-27,8.5,9.5,7.7,11.0,23.2,991.4,84,0.0
2012-10-28,6.7,8.1,3.6,9.7,28.5,989.7,82,0.0
2012-10-29,3.6,4.8,2.0,11.4,37.8,984.1,92,0.0
2012-10-30,2.2,3.5,1.5,17.5,39.4,970.4,92,0.0
2012-10-31,3.6,5.5,1.6,3.5,22.9,977.0,88,0.0
2012-11-01,6.2,8.8,4.5,0.9,22.5,981.4,71,27264.17
2012-11-02,4.9,7.2,1.7,0.0,19.2,986.7,61,24383.2
2012-11-03,4.3,6.9,0.4,0.0,9.6,992.9,68,28660.64
2012-11-04,3.9,5.6,1.9,0.0,10.6,993.5,71,13540.95
2012-11-05,3.0,6.2,0.3,0.0,9.4,993.9,68,34404.46
2012-11-06,2.6,8.1,-2.0,0.0,9.9,990.1,70,35373.16
2012-11-07,3.7,10.6,-1.0,0.0,12.6,987.5,73,35216.38
2012-11-08,3.1,8.8,-2.0,0.0,10.4,994.0,79,35147.33
2012-11-09,5.3,12.5,-0.6,0.0,12.6,994.7,76,35078.53
2012-11-10,11.2,18.6,5.6,0.7,18.0,994.3,67,33744.98
2012-11-11,13.3,18.8,8.3,0.0,21.3,995.3,56,34412.98
2012-11-12,10.2,15.4,1.2,21.3,30.2,993.4,77,0.0
2012-11-13,0.9,4.1,-2.5,0.0,11.6,1003.5,61,25611.16
2012-11-14,0.8,5.2,-3.3,0.0,11.2,1004.9,67,31134.64
2012-11-15,1.7,7.1,-3.0,0.0,8.0,1000.2,71,34592.05
2012-11-16,2.8,9.1,-1.9,0.0,10.2,1002.3,80,34595.3
2012-11-17,4.3,12.3,-1.4,0.0,11.2,1005.7,73,34368.12
2012-11-18,4.9,12.3,-0.5,0.0,11.2,1003.7,68,34072.31
2012-11-19,5.1,12.1,-0.4,0.0,9.7,999.1,77,20294.32
2012-11-20,8.0,13.3,3.9,0.2,7.2,993.4,76,32400.0
2012-11-21,8.8,14.7,4.3,0.0,8.3,994.8,75,32400.0
2012-11-22,8.2,15.5,2.2,0.0,15.7,993.4,74,33212.29
2012-11-23,6.5,10.5,-0.6,1.9,31.5,988.2,65,18000.0
2012-11-24,-0.6,1.7,-2.1,0.0,20.3,993.4,57,16602.92
2012-11-25,0.7,6.7,-3.7,0.0,18.8,988.5,61,30116.26
2012-11-26,2.8,7.6,-1.5,0.0,13.3,993.1,70,32671.8
2012-11-27,1.2,3.3,-1.6,0.0,16.2,998.1,69,32400.0
2012-11-28,-0.6,4.1,-3.9,0.0,13.4,999.8,66,32400.0
2012-11-29,0.7,7.0,-3.5,0.0,14.2,999.5,69,32400.0
2012-11-30,4.5,12.2,-0.7,0.0,15.8,995.6,72,32400.0
2012-12-01,7.4,14.3,1.8,0.0,15.5,996.0,81,32400.0
2012-12-02,12.2,14.0,9.7,5.9,26.9,992.2,86,599.38
2012-12-03,14.5,17.9,12.6,0.3,20.0,993.1,92,7893.57
2012-12-04,13.9,17.8,7.7,11.9,26.0,991.4,81,18000.0
2012-12-05,3.3,7.1,-0.9,0.0,13.5,998.5,72,32400.0
2012-12-06,2.0,7.6,-2.7,0.0,12.0,994.7,67,29736.39
2012-12-07,8.4,9.8,6.5,17.1,9.1,987.3,94,0.0
2012-12-08,10.1,12.0,5.7,1.2,16.8,985.6,94,0.0
2012-12-09,7.9,13.4,4.7,5.9,18.3,987.5,87,0.0
2012-12-10,6.9,14.0,1.1,17.4,26.2,979.5,91,0.0
2012-12-11,1.2,3.2,-2.4,0.0,13.5,990.5,69,15424.09
2012-12-12,-0.7,3.8,-4.0,0.0,9.3,1000.1,70,32400.0
2012-12-13,0.4,5.6,-3.3,0.0,9.7,1000.5,71,32400.0
2012-12-14,1.9,8.8,-2.2,0.0,10.2,996.8,73,32400.0
2012-12-15,4.6,9.2,0.4,0.8,18.4,989.8,75,23575.76
2012-12-16,11.6,14.1,9.6,1.3,19.8,980.1,88,0.0
2012-12-17,7.8,9.7,5.7,10.0,10.1,977.6,98,84.98
2012-12-18,4.8,7.0,2.9,0.9,18.1,980.1,81,21600.0
2012-12-19,5.0,7.2,3.7,0.0,16.8,987.7,77,5537.0
2012-12-20,6.4,9.4,3.0,16.5,34.9,977.2,80,0.0
2012-12-21,-0.0,2.3,-1.2,5.0,41.4,974.5,75,0.0
2012-12-22,-1.6,-0.3,-4.2,0.0,30.9,991.3,71,31614.79
2012-12-23,-1.4,4.5,-4.6,0.0,10.8,988.0,70,32400.0
2012-12-24,-0.5,2.1,-3.2,1.6,14.1,984.7,88,853.21
2012-12-25,0.3,1.3,-0.8,0.0,16.4,992.7,82,2144.21
2012-12-26,-0.5,0.2,-1.4,20.0,27.8,981.9,85,1661.05
2012-12-27,-2.9,-1.3,-4.4,0.0,22.9,989.4,88,23601.63
2012-12-28,-2.2,0.8,-4.9,0.4,11.6,991.5,82,22032.68
2012-12-29,-1.6,-0.9,-2.3,5.7,22.5,983.5,90,10800.0
2012-12-30,-5.8,-2.5,-8.6,0.1,23.1,998.9,85,17301.35
2012-12-31,-3.7,0.5,-9.6,2.4,19.2,994.3,85,39.0
2013-01-01,-2.4,-0.2,-9.3,1.0,14.6,991.0,88,5631.62
2013-01-02,-9.3,-5.6,-12.3,0.0,8.7,994.7,85,27479.83
2013-01-03,-8.7,-2.4,-15.9,0.0,15.6,995.6,83,32400.0
2013-01-04,-3.3,-1.4,-4.9,0.0,24.1,997.4,83,32400.0
2013-01-05,-4.1,1.3,-10.4,0.0,15.5,997.9,85,32400.0
2013-01-06,-0.7,2.5,-3.5,0.7,19.6,992.1,86,25663.23
2013-01-07,-2.4,0.7,-4.5,0.0,15.2,1000.7,86,29389.85
2013-01-08,-1.5,5.1,-6.0,0.0,12.0,997.5,83,32516.8
2013-01-09,3.6,8.4,-1.5,1.2,20.5,998.4,84,21686.65
2013-01-10,1.0,5.1,-3.7,0.1,15.3,1003.5,80,12548.09
2013-01-11,10.3,15.8,5.0,11.9,27.0,988.6,85,16385.48
2013-01-12,13.9,17.4,8.9,0.8,18.4,988.0,93,5364.92
2013-01-13,14.6,16.9,4.3,43.2,26.0,984.2,92,0.0
2013-01-14,-1.0,3.7,-4.9,0.3,24.0,998.6,65,30117.64
2013-01-15,-1.8,1.7,-4.6,0.4,14.3,998.7,62,28800.0
2013-01-16,-0.3,2.6,-1.5,2.2,15.5,989.2,71,9239.18
2013-01-17,0.1,3.3,-2.5,0.0,18.3,993.8,64,17126.92
2013-01-18,-2.5,1.9,-6.3,0.0,23.5,1002.0,54,33887.22
2013-01-19,5.0,10.2,0.3,0.0,29.6,990.9,50,33847.04
2013-01-20,0.4,7.2,-3.7,0.0,30.4,990.5,50,32788.19
2013-01-21,-6.1,-4.0,-10.7,0.0,27.1,992.3,42,30235.13
2013-01-22,-12.6,-10.3,-15.5,0.0,23.2,998.0,40,34400.17
2013-01-23,-9.3,-5.1,-12.8,0.0,16.8,997.2,44,30863.95
2013-01-24,-7.6,-4.8,-11.2,0.2,19.1,1001.7,53,33641.47
